Class,URL,X,Y,Width,Height,Location
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178509/HAW-4267_orthophoto_11_13.jpg,1,1,74,51,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178512/HAW-4267_orthophoto_11_14.jpg,613,840,71,90,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178512/HAW-4267_orthophoto_11_14.jpg,658,539,105,89,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178512/HAW-4267_orthophoto_11_14.jpg,964,909,36,88,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178503/HAW-4267_orthophoto_11_8.jpg,541,571,296,221,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178518/HAW-4267_orthophoto_12_12.jpg,423,243,108,95,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178518/HAW-4267_orthophoto_12_12.jpg,825,130,95,92,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178518/HAW-4267_orthophoto_12_12.jpg,752,833,90,79,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178521/HAW-4267_orthophoto_12_14.jpg,765,905,98,95,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178521/HAW-4267_orthophoto_12_14.jpg,1,267,34,76,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178524/HAW-4267_orthophoto_12_15.jpg,509,583,89,82,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178515/HAW-4267_orthophoto_12_8.jpg,206,494,66,54,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178515/HAW-4267_orthophoto_12_8.jpg,272,185,58,55,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178526/HAW-4267_orthophoto_13_12.jpg,464,342,94,78,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178529/HAW-4267_orthophoto_13_13.jpg,926,95,74,80,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178529/HAW-4267_orthophoto_13_13.jpg,217,599,80,72,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178533/HAW-4267_orthophoto_13_14.jpg,274,440,82,66,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178536/HAW-4267_orthophoto_13_15.jpg,663,644,79,102,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178536/HAW-4267_orthophoto_13_15.jpg,590,25,82,89,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178539/HAW-4267_orthophoto_14_11.jpg,480,195,91,84,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178542/HAW-4267_orthophoto_14_13.jpg,462,538,98,101,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178542/HAW-4267_orthophoto_14_13.jpg,688,187,91,95,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178542/HAW-4267_orthophoto_14_13.jpg,641,24,84,85,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178545/HAW-4267_orthophoto_14_14.jpg,607,770,71,59,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178545/HAW-4267_orthophoto_14_14.jpg,918,445,82,64,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178548/HAW-4267_orthophoto_14_15.jpg,598,646,85,66,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178551/HAW-4267_orthophoto_15_11.jpg,588,837,66,58,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178554/HAW-4267_orthophoto_15_12.jpg,184,427,37,62,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178554/HAW-4267_orthophoto_15_12.jpg,485,42,70,92,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178554/HAW-4267_orthophoto_15_12.jpg,660,259,92,95,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178558/HAW-4267_orthophoto_15_13.jpg,395,929,100,66,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178562/HAW-4267_orthophoto_15_15.jpg,139,590,96,76,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178562/HAW-4267_orthophoto_15_15.jpg,497,571,79,64,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178565/HAW-4267_orthophoto_16_13.jpg,652,337,114,89,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178578/HAW-4267_orthophoto_17_10.jpg,791,199,97,101,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178568/HAW-4267_orthophoto_17_7.jpg,97,765,101,102,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178572/HAW-4267_orthophoto_17_8.jpg,1,802,77,125,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178575/HAW-4267_orthophoto_17_9.jpg,233,689,101,99,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178582/HAW-4267_orthophoto_18_13.jpg,20,144,115,76,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178582/HAW-4267_orthophoto_18_13.jpg,829,504,79,92,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178585/HAW-4267_orthophoto_18_14.jpg,495,1,88,66,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178585/HAW-4267_orthophoto_18_14.jpg,653,196,57,38,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178594/HAW-4267_orthophoto_19_13.jpg,16,177,85,89,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178594/HAW-4267_orthophoto_19_13.jpg,568,739,80,84,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178597/HAW-4267_orthophoto_19_14.jpg,480,460,92,92,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178597/HAW-4267_orthophoto_19_14.jpg,5,34,68,58,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178588/HAW-4267_orthophoto_19_5.jpg,60,513,89,108,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178591/HAW-4267_orthophoto_19_8.jpg,284,258,91,98,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178591/HAW-4267_orthophoto_19_8.jpg,388,673,92,105,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178610/HAW-4267_orthophoto_20_10.jpg,433,409,84,72,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178610/HAW-4267_orthophoto_20_10.jpg,926,328,60,61,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178613/HAW-4267_orthophoto_20_11.jpg,928,479,72,65,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178616/HAW-4267_orthophoto_20_14.jpg,604,738,57,55,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178616/HAW-4267_orthophoto_20_14.jpg,46,218,67,82,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178601/HAW-4267_orthophoto_20_5.jpg,554,7,139,66,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178604/HAW-4267_orthophoto_20_8.jpg,396,279,81,95,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178607/HAW-4267_orthophoto_20_9.jpg,107,221,97,92,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178607/HAW-4267_orthophoto_20_9.jpg,620,58,82,72,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178607/HAW-4267_orthophoto_20_9.jpg,512,221,84,113,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178619/HAW-4267_orthophoto_21_11.jpg,914,16,86,98,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178623/HAW-4267_orthophoto_21_12.jpg,472,900,99,85,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178626/HAW-4267_orthophoto_21_13.jpg,301,279,96,104,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178626/HAW-4267_orthophoto_21_13.jpg,632,353,109,76,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178626/HAW-4267_orthophoto_21_13.jpg,946,823,54,95,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178628/HAW-4267_orthophoto_21_14.jpg,1,834,39,78,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178634/HAW-4267_orthophoto_23_10.jpg,313,562,47,67,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178637/HAW-4267_orthophoto_23_14.jpg,664,689,106,80,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178631/HAW-4267_orthophoto_23_7.jpg,581,422,115,113,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178645/HAW-4267_orthophoto_24_13.jpg,832,689,124,105,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178648/HAW-4267_orthophoto_24_14.jpg,155,943,127,57,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178640/HAW-4267_orthophoto_24_5.jpg,564,655,93,91,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178640/HAW-4267_orthophoto_24_5.jpg,611,935,135,64,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178642/HAW-4267_orthophoto_24_7.jpg,212,760,118,103,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178654/HAW-4267_orthophoto_25_14.jpg,534,241,103,93,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178654/HAW-4267_orthophoto_25_14.jpg,86,919,112,81,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178652/HAW-4267_orthophoto_25_9.jpg,126,525,105,105,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178660/HAW-4267_orthophoto_26_10.jpg,516,64,90,99,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178660/HAW-4267_orthophoto_26_10.jpg,6,728,85,112,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178663/HAW-4267_orthophoto_26_14.jpg,603,319,112,101,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178657/HAW-4267_orthophoto_26_8.jpg,238,663,75,102,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178657/HAW-4267_orthophoto_26_8.jpg,65,440,93,97,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178670/HAW-4267_orthophoto_27_10.jpg,238,330,89,60,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178673/HAW-4267_orthophoto_27_11.jpg,721,564,124,96,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178676/HAW-4267_orthophoto_27_12.jpg,773,216,94,96,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178680/HAW-4267_orthophoto_27_14.jpg,501,475,102,93,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178680/HAW-4267_orthophoto_27_14.jpg,562,565,66,60,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178666/HAW-4267_orthophoto_27_7.jpg,77,779,109,102,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178692/HAW-4267_orthophoto_28_13.jpg,688,477,122,101,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178683/HAW-4267_orthophoto_28_6.jpg,496,692,129,80,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178686/HAW-4267_orthophoto_28_7.jpg,2,208,78,98,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178689/HAW-4267_orthophoto_28_9.jpg,293,757,71,80,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178701/HAW-4267_orthophoto_29_10.jpg,347,185,82,82,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178705/HAW-4267_orthophoto_29_11.jpg,235,351,149,102,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178695/HAW-4267_orthophoto_29_7.jpg,542,633,94,71,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178698/HAW-4267_orthophoto_29_8.jpg,457,962,101,38,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178709/HAW-4267_orthophoto_30_5.jpg,199,254,167,129,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178712/HAW-4267_orthophoto_30_6.jpg,229,488,129,93,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178712/HAW-4267_orthophoto_30_6.jpg,447,826,104,90,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178712/HAW-4267_orthophoto_30_6.jpg,625,10,121,94,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178714/HAW-4267_orthophoto_31_11.jpg,211,235,124,60,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178715/HAW-4267_orthophoto_31_12.jpg,850,168,87,107,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178713/HAW-4267_orthophoto_31_7.jpg,128,697,121,140,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178713/HAW-4267_orthophoto_31_7.jpg,604,514,93,67,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178717/HAW-4267_orthophoto_32_13.jpg,452,654,85,106,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178716/HAW-4267_orthophoto_32_7.jpg,618,389,75,89,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178722/HAW-4267_orthophoto_33_10.jpg,1,490,98,84,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178722/HAW-4267_orthophoto_33_10.jpg,562,427,62,77,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178723/HAW-4267_orthophoto_33_11.jpg,147,740,115,74,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178724/HAW-4267_orthophoto_33_13.jpg,4,168,63,102,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178718/HAW-4267_orthophoto_33_5.jpg,522,391,79,98,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178719/HAW-4267_orthophoto_33_6.jpg,158,276,141,82,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178720/HAW-4267_orthophoto_33_7.jpg,813,332,103,124,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178728/HAW-4267_orthophoto_34_11.jpg,752,480,116,97,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178729/HAW-4267_orthophoto_34_12.jpg,680,141,111,89,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178729/HAW-4267_orthophoto_34_12.jpg,830,342,120,101,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178725/HAW-4267_orthophoto_34_5.jpg,2,652,65,104,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178726/HAW-4267_orthophoto_34_6.jpg,614,877,74,77,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178726/HAW-4267_orthophoto_34_6.jpg,593,68,89,80,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178727/HAW-4267_orthophoto_34_8.jpg,624,34,89,93,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178734/HAW-4267_orthophoto_35_13.jpg,291,208,94,105,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178730/HAW-4267_orthophoto_35_4.jpg,783,385,107,86,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178731/HAW-4267_orthophoto_35_5.jpg,741,256,104,86,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178733/HAW-4267_orthophoto_35_8.jpg,312,156,102,96,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178735/HAW-4267_orthophoto_36_5.jpg,4,788,44,85,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178736/HAW-4267_orthophoto_36_6.jpg,367,799,122,107,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178736/HAW-4267_orthophoto_36_6.jpg,738,495,96,95,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178736/HAW-4267_orthophoto_36_6.jpg,880,484,81,64,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178737/HAW-4267_orthophoto_36_8.jpg,780,142,70,72,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10178740/HAW-4267_orthophoto_37_10.jpg,708,648,59,85,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178741/HAW-4267_orthophoto_37_11.jpg,791,917,91,83,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178742/HAW-4267_orthophoto_37_12.jpg,410,784,80,99,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178742/HAW-4267_orthophoto_37_12.jpg,921,838,79,99,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178744/HAW-4267_orthophoto_37_13.jpg,566,858,94,94,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178738/HAW-4267_orthophoto_37_5.jpg,364,151,111,87,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178739/HAW-4267_orthophoto_37_8.jpg,882,509,93,100,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178745/HAW-4267_orthophoto_38_13.jpg,133,555,94,76,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178745/HAW-4267_orthophoto_38_13.jpg,287,296,112,97,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178745/HAW-4267_orthophoto_38_13.jpg,876,619,105,79,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10178745/HAW-4267_orthophoto_38_13.jpg,943,792,57,62,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178746/HAW-4267_orthophoto_39_5.jpg,109,680,144,134,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178749/HAW-4267_orthophoto_40_13.jpg,384,903,74,86,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178749/HAW-4267_orthophoto_40_13.jpg,472,5,82,85,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178747/HAW-4267_orthophoto_40_4.jpg,286,739,93,101,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178748/HAW-4267_orthophoto_40_5.jpg,697,424,162,101,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178750/HAW-4267_orthophoto_41_11.jpg,561,38,92,92,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178750/HAW-4267_orthophoto_41_11.jpg,939,614,61,75,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178751/HAW-4267_orthophoto_41_13.jpg,635,855,87,90,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178754/HAW-4267_orthophoto_42_11.jpg,353,937,104,63,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178755/HAW-4267_orthophoto_42_12.jpg,892,59,87,95,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178756/HAW-4267_orthophoto_42_13.jpg,222,772,101,81,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178756/HAW-4267_orthophoto_42_13.jpg,817,750,114,90,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178757/HAW-4267_orthophoto_42_14.jpg,99,615,119,110,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178757/HAW-4267_orthophoto_42_14.jpg,191,795,86,87,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10178757/HAW-4267_orthophoto_42_14.jpg,213,17,79,71,"Hawaii, HI, USA"
